time,x,y,z,nearby_separation
0.3050000071525574,17.193671272193626,27.105574862728727,28.147568502141556,1.9652610642020182e-05
0.3100000023841858,17.673086913920777,26.876000867347166,30.11288732601709,2.0313853733214528e-05
0.3149999976158142,18.11403179348299,26.47072764590348,32.08619301646431,2.105093261054451e-05
0.3199999928474426,18.50508178774467,25.86620299145563,34.04117738783452,2.1340794216805e-05
0.32499998807907104,18.844618990430217,25.080755836072772,35.95405108819908,2.15716912537924e-05
0.32999998331069946,19.12780497409892,24.119149607509883,37.802106137182165,2.179816123779874e-05
0.3349999785423279,19.344261599188556,22.974403159016248,39.55341798608512,2.1849228602984003e-05
0.3400000035762787,19.488084836892796,21.656939847709033,41.18065247518885,2.1942871847667602e-05
0.3449999988079071,19.56182003141841,20.197186585125557,42.67293195881534,1.0923246340121043e-05
0.3499999940395355,19.554705663948624,18.59968168804437,43.99515998501637,2.3001950495350235e-05
0.35499998927116394,19.461614611540206,16.888002057109055,45.1215317625151,2.2128401553768676e-05
0.35999998450279236,19.29411547410439,15.102375262238057,46.068730398088164,2.166113430926664e-05
0.3649999797344208,19.046300725402347,13.262916070962973,46.81417197385838,2.0203500126691596e-05
0.3700000047683716,18.714899939350772,11.39771790012479,47.34175515206852,1.327744166696917e-05
0.375,18.31191333140894,9.537285201789869,47.67724482954173,2.0545518894381412e-05
0.3799999952316284,17.841327238241952,7.705260128629403,47.82761084214508,2.0275414164043838e-05
0.38499999046325684,17.303247104770332,5.929138906734275,47.789896603970725,1.8217047265533818e-05
0.38999998569488525,16.704106883810063,4.232203503930798,47.57952936206513,1.2035645125156203e-05
0.39499998092651367,16.05532502946745,2.6254326361858022,47.22704967296733,1.8512820553944025e-05
0.3999999761581421,15.363299403493894,1.1218795088732936,46.74932067984676,1.80711264542589e-05
0.4050000011920929,14.634765792346412,-0.2683223586929897,46.16427920907245,1.749997381385454e-05
0.4099999964237213,13.876749959354232,-1.5381049057266474,45.49055650625957,1.688884966762282e-05
0.41499999165534973,13.096428061989487,-2.6836421547319,44.74696332959092,1.624202773088966e-05
0.41999998688697815,12.301015433746024,-3.7043960131572997,43.95198205371678,1.5568502829280042e-05
0.42499998211860657,11.49756404843579,-4.603267245665436,43.123167028178166,1.4793856980362854e-05
0.429999977350235,10.692665030907184,-5.3868746400392755,42.27642518352056,1.3948442716205032e-05
0.4350000023841858,9.891859520353261,-6.066398478354294,41.42492190071034,1.3006471069778078e-05
0.4399999976158142,9.097985371983343,-6.660635512696788,40.576548707817885,1.1812673458842934e-05
0.4449999928474426,8.317800561474016,-7.148662724939587,39.74164469528543,1.1690709828679806e-05
0.44999998807907104,7.554156331658415,-7.560467371457334,38.92774852092049,1.0750443061178636e-05
0.45499998331069946,6.8033409940498135,-7.91674165673076,38.13032699870867,1.0155679755416699e-05
0.4599999785423279,6.08243842283637,-8.180133379311512,37.37316488580142,1.0443237872218352e-05
0.4650000035762787,5.381509666890561,-8.39824325778554,36.642893442767466,9.902072029547834e-06
0.4699999988079071,4.701768874798011,-8.571796045186286,35.94096424662754,8.544775571449048e-06
0.4749999940395355,4.050165565717969,-8.696641222269387,35.27612892365582,4.369269882058643e-06
0.47999998927116394,3.4283931502946032,-8.780836218497903,34.64947802985489,7.581707101513075e-06
0.48499998450279236,2.8316832555113707,-8.836606135229573,34.05403768941215,8.56431127061786e-06
0.4899999797344208,2.260268630131266,-8.8676150713589,33.489376793375094,8.226052058635732e-06
0.4949999749660492,1.7157159719284614,-8.876546649487628,32.95650867436257,4.404568108482657e-06
0.5,1.1993003379290486,-8.866667805658105,32.45587280853884,7.601456414603054e-06
0.5049999952316284,0.7101658845576253,-8.842116898782397,31.98548391889018,7.1619626733919745e-06
0.5099999904632568,0.24571674172195904,-8.806996224846632,31.541625222686097,6.743449661677932e-06
0.5149999856948853,-0.19451716362600988,-8.763685702819835,31.123068158620402,6.3271450964242086e-06
0.5199999809265137,-0.6114262599820661,-8.71437916001468,30.728226369559668,5.904206589168055e-06
0.5249999761581421,-1.0060885003609923,-8.660959832570034,30.355432762243563,5.5119911207329e-06
0.5299999713897705,-1.379600080463892,-8.604994739183779,30.003112056636184,5.142317362089787e-06
0.5349999666213989,-1.7289168534746064,-8.54786296696063,29.673596121690426,5.161954353252971e-06
0.5399999618530273,-2.0587938034407443,-8.491119381905031,29.361962427840233,4.8395831195694286e-06
0.5450000166893005,-2.3706315440860974,-8.43562615864772,29.06665674699564,4.501304156709563e-06
0.550000011920929,-2.665442124884244,-8.382074905592235,28.786562392102137,4.174115151607078e-06
0.5550000071525574,-2.9441160344546446,-8.33104911146432,28.520727887141184,3.884431668928238e-06
0.5600000023841858,-3.2066794650139574,-8.283255125167063,28.269002542433565,3.905565965123736e-06
0.5649999976158142,-3.4517352053129615,-8.23992162945865,28.032519823164492,3.652321181714544e-06
0.5699999928474426,-3.6836298476172984,-8.200586830925792,27.807499568568307,3.4045733184018434e-06
0.574999988079071,-3.903039720912795,-8.165490672981381,27.593402298117606,3.1861859280397575e-06
0.5799999833106995,-4.11060058892457,-8.134853436825841,27.38975323870844,2.973427717156633e-06
0.5849999785423279,-4.306925943256642,-8.108873898952492,27.19613035703639,2.7912484943569376e-06
0.5899999737739563,-4.492414522199025,-8.087829742180249,27.012348667800133,2.808443203326505e-06
0.5949999690055847,-4.666764117184305,-8.072395083601727,26.838966774132707,2.6375993904356698e-06
0.5999999642372131,-4.832309822610755,-8.06180556360818,26.674083441397688,3.65683661049556e-07
0.6049999594688416,-4.989594483807153,-8.056091448178782,26.517446398517485,1.627779769579693e-06
0.6100000143051147,-5.139179412962179,-8.055247868284773,26.368803913269826,2.246414990266894e-06
0.6150000095367432,-5.28159632466121,-8.059257230969875,26.227951026398785,2.1388584095339676e-06
0.6200000047683716,-5.4171624800948575,-8.068241004775295,26.09495624256367,2.024749949986015e-06
0.625,-5.5465921423276665,-8.082003066325624,25.969451668142714,1.9084731585879877e-06
0.6299999952316284,-5.670503530818141,-8.100356222173298,25.85114565307633,1.7941694961726647e-06
0.6349999904632568,-5.789518083279499,-8.123045720658757,25.739684941975305,1.686966533043093e-06
0.6399999856948853,-5.904211175559054,-8.149782018266766,25.634684680372846,1.587995329024763e-06
0.6449999809265137,-6.014773482731504,-8.180602728300581,25.536302644837914,1.5959749061375667e-06
0.6499999761581421,-6.1207281677575915,-8.216363535800198,25.446183312951252,3.292391719338566e-07
0.6549999713897705,-6.223755698808613,-8.255503684833686,25.3619480991184,4.917413691957198e-07
0.6599999666213989,-6.324194175435879,-8.297739268576544,25.283226909025412,1.1216352149880714e-06
0.6649999618530273,-6.421504789191462,-8.343941315896373,25.21184602780268,1.0074900421194274e-07
0.6699999570846558,-6.516200569516696,-8.393755363416973,25.147643644517476,5.8143089374821e-07
0.675000011920929,-6.609225091413531,-8.445990032099584,25.08849066276113,1.2187698578421584e-06
0.6800000071525574,-6.700239887038089,-8.501246828740225,25.035889241807325,1.2194954637717771e-06
0.6850000023841858,-6.78926455774934,-8.559755166121143,24.99111046912368,1.1780490576806502e-06
0.6899999976158142,-6.8772198981480654,-8.620089496077346,24.951082658575565,1.1408489389984649e-06
0.6949999928474426,-6.9638068280609104,-8.682830596543006,24.917620939153014,1.14417580445619e-06
0.699999988079071,-7.0490922504170825,-8.748001415012027,24.891870098542647,1.123691463148277e-06
0.7049999833106995,-7.133675175763986,-8.814505253544453,24.87083066533699,1.1084025571780236e-06
0.7099999785423279,-7.217356336048609,-8.88274276512945,24.856414267873095,1.1133081169350376e-06
0.7149999737739563,-7.300208072726963,-8.952549540868825,24.849541994500083,1.116164875896149e-06
0.7199999690055847,-7.3825676292292535,-9.02323134500781,24.847757410369287,1.1205318615419753e-06
0.7249999642372131,-7.464402751108483,-9.094789890889908,24.851881479260197,1.1358989286885371e-06
0.7299999594688416,-7.545665222002044,-9.167113388506648,24.86347684665248,1.1266213459691806e-06
0.73499995470047,-7.626469381869685,-9.239763599563608,24.88190621074801,1.1177010625319798e-06
0.7400000095367432,-7.706961429777673,-9.312459842523092,24.905249347938632,8.446189056838698e-07
0.7450000047683716,-7.78705649405851,-9.385071221108943,24.935002211097476,8.16518250845832e-08
0.75,-7.8667006696394735,-9.457073796654775,24.972064859810022,3.2012586664635706e-07
0.7549999952316284,-7.946166384939271,-9.528835409907343,25.01202069898762,1.1030642344449821e-06
0.7599999904632568,-8.024919436902888,-9.598888327073766,25.062445395591336,1.1272476986222e-06
0.7649999856948853,-8.10351165259777,-9.66845160687128,25.114849027042016,1.1545311007956941e-06
0.7699999809265137,-8.181374831778106,-9.735765684654881,25.176113681123454,1.1483580197935963e-06
0.7749999761581421,-8.258898091293268,-9.801931121967577,25.24059910493851,1.1797428998502843e-06
0.7799999713897705,-8.335655591111486,-9.865508926922347,25.312340226080565,1.1773906129677938e-06
0.7849999666213989,-8.411822100238258,-9.927074559097733,25.38832563446052,1.2095233230703036e-06
0.7899999618530273,-8.48718999458698,-9.985921091163426,25.470046476851834,1.2191735435196187e-06
0.7949999570846558,-8.561613222458313,-10.041659629094188,25.55685743078024,1.246016560537133e-06
0.7999999523162842,-8.635260843990704,-10.094846392127321,25.64784754550095,1.24992554948243e-06
0.8050000071525574,-8.707464406374623,-10.143525451290358,25.744671289004714,1.2746906878022317e-06
0.8100000023841858,-8.779029601600893,-10.190214838773747,25.844067224148098,1.286553077315215e-06
0.8149999976158142,-8.848457369532372,-10.230629834606118,25.949911928049517,1.304440758987833e-06
0.8199999928474426,-8.917350631275587,-10.269513493480982,26.05720730826978,1.3227220671525212e-06
0.824999988079071,-8.98359469033719,-10.301101759303767,26.170427840009875,1.3366281511256309e-06
0.8299999833106995,-9.04883092325921,-10.330086622079795,26.285290332524262,1.3444254740230483e-06
0.8349999785423279,-9.111825701084308,-10.353281432242015,26.40380455665021,1.343814353237239e-06
0.8399999737739563,-9.172714891564913,-10.371374950265912,26.524725346883077,1.3620347300293254e-06
0.8449999690055847,-9.232070906793336,-10.385753976853332,26.647398476784947,1.3618210135409956e-06
0.8499999642372131,-9.287909092861552,-10.39213257514673,26.77270333099839,1.3840699946450304e-06
0.8549999594688416,-9.342378319772807,-10.395518975730061,26.89874625493921,1.373553842650212e-06
0.85999995470047,-9.39333332039121,-10.391402502302807,27.026262864515218,1.3849830166350203e-06
0.8650000095367432,-9.441700151638223,-10.38210198882863,27.154139508119318,1.374601425509233e-06
0.8700000047683716,-9.487868257940635,-10.36839982938193,27.282319036480253,1.3887599337863917e-06
0.875,-9.529560931104177,-10.34630203339813,27.41003028431957,1.3679858992400206e-06
0.8799999952316284,-9.569367756617705,-10.320813203934575,27.537287048950347,1.3623608270085764e-06
0.8849999904632568,-9.604964021289675,-10.287937864145022,27.663205296524414,1.374587542511389e-06
0.8899999856948853,-9.637136811028618,-10.24945643927428,27.787391616931927,1.3535105194863633e-06
0.8949999809265137,-9.666994379451399,-10.207195944773677,27.910388520523117,1.3396834613591368e-06
0.8999999761581421,-9.691145218216537,-10.156237576840384,28.029535713152214,1.3424620786294443e-06
0.9049999713897705,-9.71261774270352,-10.101493481147362,28.146465976406876,1.3299704629435953e-06
0.9099999666213989,-9.730806239801403,-10.042107486979653,28.260677954250035,1.3381323360324542e-06
0.9149999618530273,-9.743551927647243,-9.975625047988155,28.369612846597036,1.3143320128051585e-06
0.9199999570846558,-9.753476573159517,-9.905702847165681,28.47552261779317,1.291955691858056e-06
0.9249999523162842,-9.759451664097115,-9.831060748845244,28.57708047289997,1.2996577260851874e-06
0.9300000071525574,-9.760318468889674,-9.750873827300207,28.67236558203766,1.2783309887158679e-06
0.9350000023841858,-9.758220310780043,-9.66768183971432,28.763776256085038,1.24357031761352e-06
0.9399999976158142,-9.751873432173367,-9.580350376001814,28.849452532629208,1.2275843552794023e-06
0.9449999928474426,-9.740515582683013,-9.488719479056012,28.92775496718628,1.1943404287171905e-06
0.949999988079071,-9.726736636362801,-9.39514844537361,29.002356114938713,1.1685883038641338e-06
0.9549999833106995,-9.707633688879302,-9.297666713935909,29.068458892813894,1.1761625676747197e-06
0.9599999785423279,-9.68511767628616,-9.198126939140455,29.128673518586872,1.160962949252412e-06
0.9649999737739563,-9.659771900153826,-9.096880826344243,29.18400631503495,1.1630495010682014e-06
0.9699999690055847,-9.628840208224709,-8.993043419361381,29.228956662837778,1.1585547301962168e-06
0.9749999642372131,-9.595600913226768,-8.888423280775575,29.269345145564053,1.1410648783346064e-06
0.9799999594688416,-9.558672887172095,-8.782638978444632,29.302358923313154,1.157644050079501e-06
0.98499995470047,-9.517734984128786,-8.67623413239592,29.326747199142584,1.1419501433792157e-06
0.9899999499320984,-9.474656654693016,-8.569654085773106,29.34638338076227,1.137273290469869e-06
0.9950000047683716,-9.427551515935399,-8.46317066261412,29.356675602995487,1.1481382963544544e-06
1.0,-9.377774707064795,-8.357299233014395,29.36024318301287,1.6738253559818056e-06
1.0049999952316284,-9.326131927034973,-8.251867881412428,29.359101902404987,2.5280922810084384e-06
1.0099999904632568,-9.270484894320601,-8.148313140119557,29.34694880637914,7.359500623686506e-07
1.0149999856948853,-9.213343756355059,-8.04590874775288,29.330239913047876,3.3558259095852643e-07
1.0199999809265137,-9.154020566748564,-7.945184342227495,29.306877580767672,3.443165156775606e-07
1.024999976158142,-9.092386895919875,-7.847155045592782,29.275540331908115,8.780962390413743e-07
1.0299999713897705,-9.029790293424435,-7.750286456040995,29.240840525654637,2.5110423458792583e-06
1.034999966621399,-8.964638319851012,-7.657822069612686,29.19584383372262,8.148065119289641e-07
1.0399999618530273,-8.898827558213904,-7.567063780005044,29.147588367023104,3.5987081193851127e-07
1.0449999570846558,-8.831657668896666,-7.479825358513755,29.09260974061162,3.6357190094001337e-07
1.0499999523162842,-8.76361775596006,-7.396204637826546,29.03185870367133,3.673413421349398e-07
1.0549999475479126,-8.695038281446228,-7.314827515096051,28.96752778402644,3.714378139675058e-07
1.059999942779541,-8.625749761000405,-7.239189138121649,28.89545363224752,1.1610097866316946e-06
1.0649999380111694,-8.556349748931531,-7.165267913428542,28.821268775804878,2.390470826929612e-06
1.0699999332427979,-8.486799815977324,-7.097248974972269,28.740306833146654,6.950813650696078e-07
1.0749999284744263,-8.417420423828462,-7.032032071021007,28.656608865450586,2.715639351660082e-07
1.0799999237060547,-8.348318206695888,-6.971369075114596,28.568464290836495,1.9599969927780933e-06
1.084999918937683,-8.279842796139551,-6.915242741984101,28.476567987168504,1.6802706805748488e-06
1.090000033378601,-8.211803547233677,-6.8622837346354295,28.382049063717073,7.827798287493468e-08
1.0950000286102295,-8.145055895336096,-6.815471414631911,28.283281421335133,8.869239445884742e-07
1.100000023841858,-8.078693258191976,-6.770493287831798,28.183245019186383,2.543685160421122e-06
1.1050000190734863,-8.0144258688551,-6.733069863466181,28.078922141563364,2.6591645006776135e-06
1.1100000143051147,-7.950476920046117,-6.6966946389732565,27.9740548927379,2.5641432773293915e-06
1.1150000095367432,-7.889214130693606,-6.668176014309716,27.865651115946633,9.639647053503144e-07
1.1200000047683716,-7.828472520480351,-6.640945861858222,27.756812962564148,4.01801587538891e-07
1.125,-7.770572773180196,-6.620741448054606,27.645606241932978,4.0037580186206366e-07
1.1299999952316284,-7.7135888320285,-6.602505290149987,27.533952437892125,5.977400085966831e-08
1.1349999904632568,-7.659526778256212,-6.5905489023943185,27.420872166499418,1.5489766104391055e-06
1.1399999856948853,-7.606787715684537,-6.581115126570738,27.30749232194044,2.582382602769568e-06
1.1449999809265137,-7.556955743413562,-6.577224443586345,27.19345420429147,2.5922120957461694e-06
1.149999976158142,-7.508906529633334,-6.576398500189679,27.079381342782664,2.5612896669245063e-06
1.1549999713897705,-7.463547230696618,-6.580196796744206,26.96525604654611,2.5851973361570716e-06
1.159999966621399,-7.420871327807944,-6.588199576081152,26.8515436631599,2.5237129594389136e-06
1.1649999618530273,-7.380363313468229,-6.5995991054163206,26.738164880989178,2.4949930305981198e-06
1.1699999570846558,-7.343016216716029,-6.615535300860579,26.625769506356924,1.703101467119126e-06
1.1749999523162842,-7.3081230841003375,-6.634993499166008,26.514137621021643,4.4150314593746637e-07
1.1799999475479126,-7.275319164001285,-6.657204763795318,26.40346871930211,6.319715089101297e-08
1.184999942779541,-7.2467288431832335,-6.684968492304769,26.29474202655522,1.1677019148892626e-06
1.1899999380111694,-7.218226964982349,-6.712839651799381,26.186068734601392,2.2717270524032233e-06
1.1949999332427979,-7.196260553252648,-6.748650045504948,26.081340582802884,2.2849867873225563e-06
1.1999999284744263,-7.17429414187905,-6.784460438629985,25.976612432702147,2.3037397371514856e-06
1.2049999237060547,-7.156976018909884,-6.825506851692844,25.875318606450893,2.2223835627768215e-06
1.209999918937683,-7.1417222934115845,-6.868878674534013,25.775550047868194,2.242381137675075e-06
1.2149999141693115,-7.1291500108702115,-6.915066967563116,25.678109344354347,1.7120159544750357e-06
1.2200000286102295,-7.120544687093427,-6.965423381157483,25.584110456587126,5.813328337474591e-07
1.225000023841858,-7.113045277422921,-7.016866320984962,25.491212154312343,1.6865047195653867e-07
1.2300000190734863,-7.110867977235403,-7.073544853597899,25.403600460489365,1.0422161189707211e-06
1.2350000143051147,-7.10893673854215,-7.130451101061654,25.316262668559006,2.055860870580575e-06
1.2400000095367432,-7.112725082647406,-7.192650365012129,25.235291751999036,8.244773812932457e-07
1.2450000047683716,-7.117113197588737,-7.255371894019072,25.155060506579925,2.9153452903778226e-07
1.25,-7.126648900654179,-7.322575816871722,25.081177547486888,3.0630104075957933e-07
1.2549999952316284,-7.136675496260113,-7.390180264233791,25.007962121723686,2.3603504552836471e-07
1.2599999904632568,-7.152217479141211,-7.462284816016311,24.942246658644713,8.556746044457943e-07
1.2649999856948853,-7.167759462780442,-7.534389371316068,24.87653119236016,1.929574939171466e-06
1.2699999809265137,-7.188886725276768,-7.6107163901895865,24.819202255031072,1.0772921196568117e-06
1.274999976158142,-7.210638968218239,-7.6875158979785185,24.762811745231414,1.1356759020107101e-07
1.2799999713897705,-7.236287173630981,-7.766996983938479,24.71289424901537,3.129055649059856e-07
1.284999966621399,-7.264200422497513,-7.848037091393028,24.66674004875422,1.3122322846480614e-06
1.2899999618530273,-7.294156037553516,-7.930325623348899,24.624342537735206,1.6327887368195604e-06
1.2949999570846558,-7.327982797032154,-8.014980468219028,24.589065501323745,6.027055470555541e-07
1.2999999523162842,-7.362278022839642,-8.099879631163732,24.554743083883693,3.524426169522026e-07
1.3049999475479126,-7.401630370726729,-8.187416283471785,24.530725740383964,3.5084921096725465e-07
1.309999942779541,-7.440982719581572,-8.274952937932547,24.5067083962936,3.5045841038661964e-07
1.3149999380111694,-7.484788900384307,-8.36434252256045,24.492751442538378,6.754955057766624e-07
1.3199999332427979,-7.529177702737317,-8.453974496860253,24.480110522044264,1.827929074618592e-06
1.3249999284744263,-7.5767941672623165,-8.5445694902933,24.475514148425933,1.0242068189519833e-06
1.3299999237060547,-7.625659728740545,-8.635494567230852,24.474111188189966,2.8036659547579503e-07
1.334999918937683,-7.677680652607175,-8.726936453208452,24.481371922603447,2.545251979101184e-07
1.3399999141693115,-7.731006482252282,-8.818378917725038,24.4925979171978,2.480984395374325e-07
1.3450000286102295,-7.786468597603577,-8.909824518946817,24.510311901339854,2.7091275819273206e-07
1.350000023841858,-7.843460049385195,-9.000913573996945,24.533285479196678,2.730908061242076e-07
1.3550000190734863,-7.902394152471966,-9.0915529063757,24.56293481992887,1.4793573622954723e-06
1.3600000143051147,-7.962207605845917,-9.181679131937232,24.59611472115388,2.1303079203232834e-06
1.3650000095367432,-8.0243525373427,-9.270444960707852,24.638655364828256,8.895147426007419e-07
1.3700000047683716,-8.086608303723295,-9.359083943926027,24.681739546307572,3.219950867457262e-07
1.375,-8.151390050785206,-9.444831994840632,24.73721131720472,3.218514184739689e-07
1.3799999952316284,-8.216171797318479,-9.530580045055505,24.792683087649202,3.223565645976756e-07
1.3849999904632568,-8.28260424881466,-9.612835615269056,24.858722362871045,3.2102918220147145e-07
1.3899999856948853,-8.349324546004613,-9.694482158860806,24.92660439973636,3.1990948902420117e-07
1.3949999809265137,-8.416948080462033,-9.772383365873662,25.00304731424092,8.052373461688343e-07
1.399999976158142,-8.484897508534733,-9.848933195881596,25.082579103763347,2.3311749501727225e-06
1.4049999713897705,-8.553221344924076,-9.92131804036627,25.169579936781656,1.760958228274789e-06
1.409999966621399,-8.621711175817028,-9.991856230039987,25.259892338185487,1.7489575623668326e-07
1.4149999618530273,-8.690111990070777,-10.057473632694197,25.35727167322013,9.19782878989463e-07
1.4199999570846558,-8.758477885501417,-10.121161065367415,25.457422696611687,2.6277768070021056e-06
1.4249999523162842,-8.826232579454132,-10.17873460747173,25.564676877077922,3.0430282907391377e-06
1.4299999475479126,-8.893837918843388,-10.234814058534115,25.67366692648923,3.049096589264892e-06
1.434999942779541,-8.960149390339895,-10.28308978738498,25.789990003036326,1.3441660481100953e-06
1.4399999380111694,-9.026129321224591,-10.32974613945625,25.907621775193213,7.337118366076536e-08
1.4449999332427979,-9.09040195855862,-10.368678730487481,26.03106987165588,1.913873038617092e-06
1.4499999284744263,-9.15377339770759,-10.40426086596364,26.156500636430433,2.4798021760592163e-06
1.4549999237060547,-9.215530813421971,-10.43384237655559,26.285482367145462,4.8359180675098e-07
1.459999918937683,-9.275380284572089,-10.457318766941325,26.417193759337035,2.827285420412728e-07
1.4649999141693115,-9.334094342429987,-10.477162033717452,26.550529542075466,2.7913814742032787e-07
1.46999990940094,-9.389515231525353,-10.487675933153444,26.68680348662238,1.696126220337427e-06
1.475000023841858,-9.443624131307987,-10.49476880492236,26.82382087936746,3.2586503515033614e-06
1.4800000190734863,-9.494810028402755,-10.494401847427163,26.96226305314457,3.263168977088839e-06
1.4850000143051147,-9.543188022003855,-10.487505273950523,27.10117779248411,1.8509998558265548e-06
1.4900000095367432,-9.58982431053559,-10.476584594709177,27.240349935645952,3.1153143831462336e-07
1.4950000047683716,-9.631692227264358,-10.455501654383118,27.379058173247337,3.1134723216426394e-07
1.5,-9.67152636219677,-10.430433467048168,27.51710718965151,3.0948296367207627e-07
1.5049999952316284,-9.708034037144007,-10.39884699260626,27.654077987108728,3.044854586201573e-07
1.5099999904632568,-9.740258801136964,-10.359536088110623,27.788810610766376,1.3360406137330065e-06
1.5149999856948853,-9.770139366215403,-10.316134824492794,27.92215018875579,2.7447984095673495e-06
